8	1	82	3	0	0	0	0	0	-10.7	-40	-40	-40	90	3.1
8	1	82	4	0	0	0	0	0	-10.9	-40	-40	-40	85	3.3
8	1	82	5	0	0	0	0	0	-10.8	-40	-40	-40	105	3
8	1	82	6	0	0	0	0	0	-10.6	-40	-40	-40	95	2.9
8	1	82	7	0	0	0	0	0	-10.5	-40	-40	-40	85	3.2
8	1	82	8	0	0	0	0	0	-10.5	-40	-40	-40	75	3.2
8	1	82	9	0	0	2	1	0	-10.5	-40	-40	-40	105	3.7
8	1	82	10	46	24	36	34	13	-10.3	-40	-40	-40	95	3.4
8	1	82	11	131	71	166	164	90	-9.7	-40	-40	-40	95	4.2
8	1	82	12	196	90	344	304	211	-8.8	-40	-40	-40	85	4.4
8	1	82	13	232	94	355	274	255	-8.3	-40	-40	-40	105	4.9
8	1	82	14	214	99	236	173	196	-8	-40	-40	-40	105	4.6
8	1	82	15	181	81	216	132	190	-7.9	-40	-40	-40	105	5
8	1	82	16	121	39	77	44	64	-8.1	-40	-40	-40	105	5.1
8	1	82	17	43	1	5	2	0	-8.3	-40	-40	-40	95	4.5
8	1	82	18	0	0	0	0	0	-8	-40	-40	-40	85	4.3
8	1	82	19	0	0	0	0	0	-8.1	-40	-40	-40	85	4.7
8	1	82	20	0	0	0	0	0	-8.7	-40	-40	-40	95	4.8
8	1	82	21	0	0	0	0	0	-8.5	-40	-40	-40	85	4.6
8	1	82	22	0	0	0	0	0	-8.3	-40	-40	-40	95	5.1
8	1	82	23	0	0	0	0	0	-8.2	-40	-40	-40	85	5.4
8	1	82	24	0	0	0	0	0	-8.3	-40	-40	-40	90	6
9	1	82	1	0	0	0	0	0	-8.2	-40	-40	-40	90	5.3
9	1	82	2	0	0	0	0	0	-7.9	-40	-40	-40	85	5.5
9	1	82	3	0	0	0	0	0	-7.8	-40	-40	-40	85	5
9	1	82	4	0	0	0	0	0	-8	-40	-40	-40	85	5.5
9	1	82	5	0	0	0	0	0	-8.1	-40	-40	-40	85	6.5
9	1	82	6	0	0	0	0	0	-8	-40	-40	-40	95	6.8
9	1	82	7	0	0	0	0	0	-8.2	-40	-40	-40	75	7.1
9	1	82	8	0	0	0	0	0	-8.1	-40	-40	-40	85	6.8
9	1	82	9	0	1	3	2	0	-8.4	-40	-40	-40	95	7
9	1	82	10	33	30	52	54	14	-8.4	-40	-40	-40	85	6.5
9	1	82	11	95	91	329	346	124	-7.8	-40	-40	-40	80	6.5
9	1	82	12	142	128	310	281	169	-7.2	-40	-40	-40	75	6.1
9	1	82	13	168	98	500	374	318	-6.9	-40	-40	-40	85	5.9
9	1	82	14	235	42	630	390	474	-6.9	-40	-40	-40	75	5.4
9	1	82	15	199	31	607	277	551	-6.6	-40	-40	-40	75	5
9	1	82	16	133	18	331	96	331	-6.9	-40	-40	-40	75	5.3
9	1	82	17	47	1	20	3	18	-8.2	-40	-40	-40	75	5
9	1	82	18	0	0	0	0	0	-9	-40	-40	-40	75	4.6
9	1	82	19	0	0	0	0	0	-9.5	-40	-40	-40	65	4.3
9	1	82	20	0	0	0	0	0	-10.2	-40	-40	-40	65	4.2
9	1	82	21	0	0	0	0	0	-10.2	-40	-40	-40	65	3.6
9	1	82	22	0	0	0	0	0	-10.8	-40	-40	-40	75	3.5
9	1	82	23	0	0	0	0	0	-11.4	-40	-40	-40	85	2
9	1	82	24	0	0	0	0	0	-11.6	-40	-40	-40	75	1.9
10	1	82	1	0	0	0	0	0	-12.1	-40	-40	-40	65	1.6
10	1	82	2	0	0	0	0	0	-12.4	-40	-40	-40	65	2
10	1	82	3	0	0	0	0	0	-12.1	-40	-40	-40	65	2.1
10	1	82	4	0	0	0	0	0	-11.6	-40	-40	-40	105	1.4
10	1	82	5	0	0	0	0	0	-12.3	-40	-40	-40	215	1.5
10	1	82	6	0	0	0	0	0	-12.9	-40	-40	-40	215	0.4
10	1	82	7	0	0	0	0	0	-12.6	-40	-40	-40	225	1.3
10	1	82	8	0	0	0	0	0	-12.7	-40	-40	-40	235	0.9
10	1	82	9	0	0	10	11	1	-12.9	-40	-40	-40	235	1.1
10	1	82	10	58	17	237	279	79	-12.3	-40	-40	-40	245	0.8
10	1	82	11	164	32	456	462	202	-11	-40	-40	-40	215	1.5
10	1	82	12	246	52	573	506	311	-9.8	-40	-40	-40	220	2.3
10	1	82	13	290	72	615	484	397	-8	-40	-40	-40	235	1.6
10	1	82	14	331	72	604	451	441	-6.5	-40	-40	-40	225	1.3
10	1	82	15	332	51	646	360	438	-5.7	-40	-40	-40	225	1.2
10	1	82	16	222	21	344	117	311	-5.9	-40	-40	-40	225	1.4
10	1	82	17	78	2	60	7	78	-6.3	-40	-40	-40	215	1.3
10	1	82	18	0	0	0	0	0	-6.3	-40	-40	-40	225	0.7
10	1	82	19	0	0	0	0	0	-7.2	-40	-40	-40	195	0.4
10	1	82	20	0	0	0	0	0	-7.9	-40	-40	-40	175	1.4
10	1	82	21	0	0	0	0	0	-8.5	-40	-40	-40	185	1.6
10	1	82	22	0	0	0	0	0	-8.8	-40	-40	-40	195	1.9
10	1	82	23	0	0	0	0	0	-9.5	-40	-40	-40	195	2.1
10	1	82	24	0	0	0	0	0	-9.3	-40	-40	-40	195	1.6
11	1	82	1	0	0	0	0	0	-9.5	-40	-40	-40	185	1.1
11	1	82	2	0	0	0	0	0	-9.7	-40	-40	-40	175	1.3
11	1	82	3	0	0	0	0	0	-9.6	-40	-40	-40	155	1.4
11	1	82	4	0	0	0	0	0	-9.5	-40	-40	-40	105	1.5
11	1	82	5	0	0	0	0	0	-10.1	-40	-40	-40	165	1.6
11	1	82	6	0	0	0	0	0	-10	-40	-40	-40	95	1.7
11	1	82	7	0	0	0	0	0	-10.4	-40	-40	-40	75	1.8
11	1	82	8	0	0	0	0	0	-10.5	-40	-40	-40	85	2
11	1	82	9	0	0	7	6	0	-10	-40	-40	-40	105	1.1
11	1	82	10	40	15	138	154	41	-9.5	-40	-40	-40	155	0.6
11	1	82	11	113	49	289	299	133	-7.7	-40	-40	-40	165	0.9
11	1	82	12	169	83	468	439	274	-5.5	-40	-40	-40	175	0.8
11	1	82	13	199	83	309	249	210	-5.1	-40	-40	-40	215	1
11	1	82	14	102	73	147	109	104	-4.5	-40	-40	-40	215	0.9
11	1	82	15	87	57	88	62	60	-3.8	-40	-40	-40	275	0.7
11	1	82	16	58	22	31	21	14	-3.4	-40	-40	-40	295	0.5
11	1	82	17	20	1	3	1	0	-3.4	-40	-40	-40	300	0.9
11	1	82	18	0	0	0	0	0	-3.4	-40	-40	-40	305	1
11	1	82	19	0	0	0	0	0	-3.6	-40	-40	-40	345	1.5
11	1	82	20	0	0	0	0	0	-4.4	-40	-40	-40	15	2.5
11	1	82	21	0	0	0	0	0	-3.9	-40	-40	-40	25	3.4
11	1	82	22	0	0	0	0	0	-3.6	-40	-40	-40	25	3.2
11	1	82	23	0	0	0	0	0	-3.9	-40	-40	-40	25	2.8
11	1	82	24	0	0	0	0	0	-4.3	-40	-40	-40	25	1.9
12	1	82	1	0	0	0	0	0	-4.6	-40	-40	-40	35	1.9
12	1	82	2	0	0	0	0	0	-5	-40	-40	-40	15	2.2
12	1	82	3	0	0	0	0	0	-5.7	-40	-40	-40	15	2.6
12	1	82	4	0	0	0	0	0	-5.5	-40	-40	-40	355	2.6
12	1	82	5	0	0	0	0	0	-6	-40	-40	-40	355	2.2
12	1	82	6	0	0	0	0	0	-6.3	-40	-40	-40	325	1.3
12	1	82	7	0	0	0	0	0	-7	-40	-40	-40	335	1.8
12	1	82	8	0	0	0	0	0	-8.9	-40	-40	-40	260	1.4
12	1	82	9	0	1	10	10	1	-9	-40	-40	-40	275	1.6
12	1	82	10	40	19	227	269	77	-8.1	-40	-40	-40	265	1.7
12	1	82	11	113	39	431	452	201	-7.2	-40	-40	-40	265	1.2
12	1	82	12	169	47	548	503	318	-4.1	-40	-40	-40	275	1.2
12	1	82	13	200	47	561	472	403	-2.3	-40	-40	-40	260	1.2
12	1	82	14	249	44	692	455	482	-0.5	-40	-40	-40	275	1.2
12	1	82	15	211	35	629	296	569	0.2	-40	-40	-40	265	1.2
12	1	82	16	141	20	309	87	349	0.2	-40	-40	-40	265	1.3
12	1	82	17	49	3	41	7	49	-0.8	-40	-40	-40	235	1.3
12	1	82	18	0	0	0	0	0	-1.4	-40	-40	-40	275	1.5
12	1	82	19	0	0	0	0	0	-2.6	-40	-40	-40	225	1.7
12	1	82	20	0	0	0	0	0	-3.3	-40	-40	-40	235	1.5
12	1	82	21	0	0	0	0	0	-3	-40	-40	-40	265	2.5
12	1	82	22	0	0	0	0	0	-3.1	-40	-40	-40	285	2.9
12	1	82	23	0	0	0	0	0	-3.7	-40	-40	-40	275	2.4
12	1	82	24	0	0	0	0	0	-3.4	-40	-40	-40	270	1.8
13	1	82	1	0	0	0	0	0	-3.2	-40	-40	-40	265	1.5
13	1	82	2	0	0	0	0	0	-3.8	-40	-40	-40	230	1.6
13	1	82	3	0	0	0	0	0	-4	-40	-40	-40	225	1.5
13	1	82	4	0	0	0	0	0	-4.2	-40	-40	-40	240	1.7
13	1	82	5	0	0	0	0	0	-4.5	-40	-40	-40	215	1.9
13	1	82	6	0	0	0	0	0	-4	-40	-40	-40	235	2.2
13	1	82	7	0	0	0	0	0	-3.9	-40	-40	-40	215	2
13	1	82	8	0	0	0	0	0	-3.8	-40	-40	-40	225	2.1
13	1	82	9	0	1	4	3	0	-3.8	-40	-40	-40	225	2.2
13	1	82	10	37	30	110	118	37	-3.4	-40	-40	-40	265	1.5
13	1	82	11	106	65	285	270	136	-2.1	-40	-40	-40	285	1.2
13	1	82	12	159	66	542	456	315	-1.8	-40	-40	-40	235	1.5
13	1	82	13	187	136	646	491	410	-0.7	-40	-40	-40	205	1.1
13	1	82	14	117	79	164	126	120	-0.6	-40	-40	-40	235	0.9
13	1	82	15	99	84	137	98	116	-0.3	-40	-40	-40	215	1
13	1	82	16	66	45	155	63	175	0.2	-40	-40	-40	205	0.8
13	1	82	17	23	5	26	7	27	-0.9	-40	-40	-40	195	1.6
13	1	82	18	0	0	0	0	0	-1.6	-40	-40	-40	175	1.9
13	1	82	19	0	0	0	0	0	-2.7	-40	-40	-40	185	1.9
13	1	82	20	0	0	0	0	0	-3.3	-40	-40	-40	185	1.5
13	1	82	21	0	0	0	0	0	-3.8	-40	-40	-40	145	1
13	1	82	22	0	0	0	0	0	-4	-40	-40	-40	105	1.3
13	1	82	23	0	0	0	0	0	-5.4	-40	-40	-40	95	1.9
13	1	82	24	0	0	0	0	0	-6.8	-40	-40	-40	105	1.8
14	1	82	1	0	0	0	0	0	-7.4	-40	-40	-40	165	2.5
14	1	82	2	0	0	0	0	0	-7.7	-40	-40	-40	160	2.2
14	1	82	3	0	0	0	0	0	-7.1	-40	-40	-40	75	1.8
14	1	82	4	0	0	0	0	0	-7.3	-40	-40	-40	85	2
14	1	82	5	0	0	0	0	0	-7.3	-40	-40	-40	110	2.5
14	1	82	6	0	0	0	0	0	-7.5	-40	-40	-40	150	2.5
14	1	82	7	0	0	0	0	0	-7.6	-40	-40	-40	115	2.3
14	1	82	8	0	0	0	0	0	-7.3	-40	-40	-40	115	2.1
14	1	82	9	0	1	7	6	0	-8	-40	-40	-40	150	2.3
14	1	82	10	48	23	215	245	74	-7.5	-40	-40	-40	155	2
14	1	82	11	138	41	415	418	198	-6.4	-40	-40	-40	175	2
14	1	82	12	206	48	514	456	323	-5.2	-40	-40	-40	195	2.1
14	1	82	13	243	49	639	506	518	-3.4	-40	-40	-40	195	1.4
14	1	82	14	272	49	745	471	596	-1.6	-40	-40	-40	165	1.3
14	1	82	15	231	49	593	268	545	-1.2	-40	-40	-40	85	1.4
14	1	82	16	154	35	308	92	370	-1.5	-40	-40	-40	135	1.4
14	1	82	17	54	6	43	9	57	-2.1	-40	-40	-40	155	2
14	1	82	18	0	0	0	0	0	-3.4	-40	-40	-40	115	1.6
14	1	82	19	0	0	0	0	0	-4.7	-40	-40	-40	85	2
14	1	82	20	0	0	0	0	0	-5.2	-40	-40	-40	115	2.4
14	1	82	21	0	0	0	0	0	-5.9	-40	-40	-40	105	3
14	1	82	22	0	0	0	0	0	-6.4	-40	-40	-40	115	2.6
14	1	82	23	0	0	0	0	0	-6.7	-40	-40	-40	115	2.1
14	1	82	24	0	0	0	0	0	-6.5	-40	-40	-40	115	2.3
15	1	82	1	0	0	0	0	0	-7.3	-40	-40	-40	95	2.1
15	1	82	2	0	0	0	0	0	-7.9	-40	-40	-40	155	1.1
15	1	82	3	0	0	0	0	0	-8.4	-40	-40	-40	155	2
15	1	82	4	0	0	0	0	0	-8.3	-40	-40	-40	155	2.5
15	1	82	5	0	0	0	0	0	-8	-40	-40	-40	115	1.9
15	1	82	6	0	0	0	0	0	-8.7	-40	-40	-40	95	1.8
15	1	82	7	0	0	0	0	0	-8.7	-40	-40	-40	95	1.2
15	1	82	8	0	0	0	0	0	-8.3	-40	-40	-40	110	1.4
15	1	82	9	5	2	11	12	1	-7.7	-40	-40	-40	155	1.7
15	1	82	10	54	20	280	339	54	-7.2	-40	-40	-40	165	1.9
15	1	82	11	135	37	546	560	206	-5.3	-40	-40	-40	185	1.4
15	1	82	12	188	46	697	594	363	-2.6	-40	-40	-40	160	1.8
15	1	82	13	202	55	698	508	462	-1.2	-40	-40	-40	185	1.9
15	1	82	14	187	53	652	388	521	0.5	-40	-40	-40	175	2.1
15	1	82	15	136	45	498	219	475	1.6	-40	-40	-40	150	2.1
15	1	82	16	67	28	239	69	288	1.4	-40	-40	-40	155	3.1
15	1	82	17	10	5	22	7	24	0.7	-40	-40	-40	155	2.5
15	1	82	18	0	0	0	0	0	0.7	-40	-40	-40	155	3.1
15	1	82	19	0	0	0	0	0	0.5	-40	-40	-40	160	3.6
15	1	82	20	0	0	0	0	0	0.4	-40	-40	-40	165	4.2
15	1	82	21	0	0	0	0	0	0.4	-40	-40	-40	165	3.3
15	1	82	22	0	0	0	0	0	0.5	-40	-40	-40	155	2.8
15	1	82	23	0	0	0	0	0	0.6	-40	-40	-40	145	3
15	1	82	24	0	0	0	0	0	0.3	-40	-40	-40	155	2.7
16	1	82	1	0	0	0	0	0	0.3	-40	-40	-40	155	3.1
16	1	82	2	0	0	0	0	0	0.4	-40	-40	-40	145	2.8
16	1	82	3	0	0	0	0	0	-1	-40	-40	-40	95	1.8
16	1	82	4	0	0	0	0	0	-2.1	-40	-40	-40	95	2.1
16	1	82	5	0	0	0	0	0	-1.8	-40	-40	-40	105	2.1
16	1	82	6	0	0	0	0	0	-1.9	-40	-40	-40	85	2
16	1	82	7	0	0	0	0	0	-1.2	-40	-40	-40	115	2.9
16	1	82	8	0	0	0	0	0	-0.6	-40	-40	-40	115	2.9
16	1	82	9	3	1	6	7	0	-0.2	-40	-40	-40	115	3.1
16	1	82	10	37	28	74	86	21	-0.7	-40	-40	-40	105	2.5
16	1	82	11	105	67	257	257	115	0.1	-40	-40	-40	105	3.4
16	1	82	12	173	85	496	434	268	1.9	-40	-40	-40	125	2.9
16	1	82	13	203	98	554	412	379	3.7	-40	-40	-40	125	2.7
16	1	82	14	228	111	621	366	513	4.2	-40	-40	-40	105	2.6
16	1	82	15	144	48	517	214	499	4.4	-40	-40	-40	105	3.2
16	1	82	16	73	29	271	66	335	4.7	-40	-40	-40	115	3.7
